step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,3859584,101568,101568.0,0.0,0,0,True
5,lightweight_reduction,0.9997084140777588,1.049536943435669,0.026540545746684074,0.026570012792944908,0.3490698039531708,0.026570012792944908,0.3490698039531708,0,0.0,3859584,101568,101790.984375,0.002195419571124764,0,0,True
10,lightweight_reduction,0.9983084201812744,1.0534439086914062,0.027761563658714294,0.026476578786969185,0.3514310121536255,0.026476578786969185,0.3514310121536255,0,0.0,3859584,101568,102023.7734375,0.004487372376142092,0,0,True
15,lightweight_reduction,0.9969662427902222,1.055024266242981,0.0278440173715353,0.026529407128691673,0.35108304023742676,0.026529407128691673,0.35108304023742676,0,0.0,3859584,101568,102233.734375,0.006554568121849401,0,0,True
20,lightweight_reduction,0.9959084391593933,1.0531331300735474,0.027465179562568665,0.026503615081310272,0.35187041759490967,0.026503615081310272,0.35187041759490967,0,0.0,3859584,101568,102440.8515625,0.008593765383782294,0,0,True
25,lightweight_reduction,0.9949603080749512,1.055232286453247,0.02714633010327816,0.026508033275604248,0.3519652485847473,0.026508033275604248,0.3519652485847473,0,0.0,3859584,101568,102605.828125,0.010218062037255829,0,0,True
30,lightweight_reduction,0.9941540360450745,1.0553185939788818,0.027526086196303368,0.026547668501734734,0.35146790742874146,0.026547668501734734,0.35146790742874146,0,0.0,3859584,101568,102778.6796875,0.011919892953489287,0,0,True
35,lightweight_reduction,0.993455171585083,1.0542048215866089,0.0275092963129282,0.026520196348428726,0.3513267934322357,0.026520196348428726,0.3513267934322357,0,0.0,3859584,101568,102956.6015625,0.013671644243265595,0,0,True
40,lightweight_reduction,0.9928525686264038,1.0528253316879272,0.027182983234524727,0.026486221700906754,0.3515852987766266,0.026486221700906754,0.3515852987766266,0,0.0,3859584,101568,103129.5078125,0.015374013591879333,0,0,True
45,lightweight_reduction,0.9923325181007385,1.053730845451355,0.026654472574591637,0.026464877650141716,0.3515324294567108,0.026464877650141716,0.3515324294567108,0,0.0,3859584,101568,103279.0,0.016845856962822935,0,0,True
